lindex,Sport,Year,Country,count
25198,Weightlifting,1992,TUR,6
25199,Weightlifting,1992,URU,1
25200,Weightlifting,1992,USA,10
25201,Weightlifting,1992,VEN,3
25202,Weightlifting,1996,ALB,1
25203,Weightlifting,1996,ALG,3
25204,Weightlifting,1996,ARG,3
25205,Weightlifting,1996,ARM,10
25206,Weightlifting,1996,ARU,1
25207,Weightlifting,1996,ASA,1
25208,Weightlifting,1996,AUS,7
25209,Weightlifting,1996,AZE,2
25210,Weightlifting,1996,BLR,9
25211,Weightlifting,1996,BRA,1
25212,Weightlifting,1996,BUL,10
25213,Weightlifting,1996,CAN,2
25214,Weightlifting,1996,CHI,1
25215,Weightlifting,1996,CHN,10
25216,Weightlifting,1996,CMR,1
25217,Weightlifting,1996,COK,1
25218,Weightlifting,1996,COL,5
25219,Weightlifting,1996,CUB,5
25220,Weightlifting,1996,CZE,2
25221,Weightlifting,1996,DOM,1
25222,Weightlifting,1996,EGY,1
25223,Weightlifting,1996,ESA,1
25224,Weightlifting,1996,ESP,1
25225,Weightlifting,1996,FIJ,1
25226,Weightlifting,1996,FIN,2
25227,Weightlifting,1996,FRA,2
25228,Weightlifting,1996,GBR,1
25229,Weightlifting,1996,GEO,1
25230,Weightlifting,1996,GER,10
25231,Weightlifting,1996,GRE,10
25232,Weightlifting,1996,GUA,1
25233,Weightlifting,1996,HUN,7
25234,Weightlifting,1996,INA,1
25235,Weightlifting,1996,IND,5
25236,Weightlifting,1996,IRQ,1
25237,Weightlifting,1996,ISR,1
25238,Weightlifting,1996,ITA,2
25239,Weightlifting,1996,JPN,7
25240,Weightlifting,1996,KAZ,7
25241,Weightlifting,1996,KEN,1
25242,Weightlifting,1996,KOR,7
25243,Weightlifting,1996,KSA,1
25244,Weightlifting,1996,KUW,1
25245,Weightlifting,1996,LAT,5
25246,Weightlifting,1996,LTU,1
25247,Weightlifting,1996,MAR,1
25248,Weightlifting,1996,MDA,5
25249,Weightlifting,1996,MRI,2
25250,Weightlifting,1996,NEP,1
25251,Weightlifting,1996,NGR,1
25252,Weightlifting,1996,NOR,1
25253,Weightlifting,1996,NRU,3
25254,Weightlifting,1996,PAN,1
25255,Weightlifting,1996,PNG,1
25256,Weightlifting,1996,POL,5
25257,Weightlifting,1996,POR,1
25258,Weightlifting,1996,PRK,2
25259,Weightlifting,1996,PUR,1
25260,Weightlifting,1996,ROU,5
25261,Weightlifting,1996,RUS,9
25262,Weightlifting,1996,SAM,1
25263,Weightlifting,1996,SCG,1
25264,Weightlifting,1996,SEY,1
25265,Weightlifting,1996,SOL,1
25266,Weightlifting,1996,SVK,3
25267,Weightlifting,1996,SWE,2
25268,Weightlifting,1996,SYR,1
25269,Weightlifting,1996,TGA,1
25270,Weightlifting,1996,THA,1
25271,Weightlifting,1996,TPE,4
25272,Weightlifting,1996,TUR,9
25273,Weightlifting,1996,UGA,1
25274,Weightlifting,1996,UKR,7
25275,Weightlifting,1996,URU,1
25276,Weightlifting,1996,USA,10
25277,Weightlifting,1996,UZB,5
25278,Weightlifting,1996,VEN,1
25279,Weightlifting,2000,ALB,1
