lindex,Sport,Year,Country,count
26286,Wrestling,1988,GBR,6
26287,Wrestling,1988,GDR,8
26288,Wrestling,1988,GRE,5
26289,Wrestling,1988,GUA,2
26290,Wrestling,1988,GUI,2
26291,Wrestling,1988,GUM,1
26292,Wrestling,1988,HUN,19
26293,Wrestling,1988,INA,2
26294,Wrestling,1988,IND,7
26295,Wrestling,1988,IRI,15
26296,Wrestling,1988,IRL,1
26297,Wrestling,1988,IRQ,5
26298,Wrestling,1988,ISR,2
26299,Wrestling,1988,ITA,4
26300,Wrestling,1988,JOR,4
26301,Wrestling,1988,JPN,20
26302,Wrestling,1988,KEN,7
26303,Wrestling,1988,KOR,19
26304,Wrestling,1988,LIB,1
26305,Wrestling,1988,MAR,5
26306,Wrestling,1988,MEX,4
26307,Wrestling,1988,MGL,9
26308,Wrestling,1988,MLT,2
26309,Wrestling,1988,MRI,2
26310,Wrestling,1988,MTN,5
26311,Wrestling,1988,NGR,6
26312,Wrestling,1988,NOR,5
26313,Wrestling,1988,NZL,2
26314,Wrestling,1988,PAK,3
26315,Wrestling,1988,PAN,5
26316,Wrestling,1988,PER,2
26317,Wrestling,1988,PHI,3
26318,Wrestling,1988,POL,18
26319,Wrestling,1988,POR,1
26320,Wrestling,1988,PUR,3
26321,Wrestling,1988,ROU,4
26322,Wrestling,1988,SAM,2
26323,Wrestling,1988,SEN,6
26324,Wrestling,1988,SUI,4
26325,Wrestling,1988,SWE,10
26326,Wrestling,1988,SYR,8
26327,Wrestling,1988,TCH,9
26328,Wrestling,1988,TPE,4
26329,Wrestling,1988,TUN,3
26330,Wrestling,1988,TUR,12
26331,Wrestling,1988,URS,20
26332,Wrestling,1988,USA,20
26333,Wrestling,1988,VIE,1
26334,Wrestling,1988,YAR,2
26335,Wrestling,1988,YUG,10
26336,Wrestling,1992,ALG,2
26337,Wrestling,1992,ARG,1
26338,Wrestling,1992,AUS,2
26339,Wrestling,1992,AUT,2
26340,Wrestling,1992,BEL,1
26341,Wrestling,1992,BRA,1
26342,Wrestling,1992,BUL,20
26343,Wrestling,1992,CAN,13
26344,Wrestling,1992,CHN,8
26345,Wrestling,1992,COL,1
26346,Wrestling,1992,CRO,1
26347,Wrestling,1992,CUB,15
26348,Wrestling,1992,CYP,1
26349,Wrestling,1992,DOM,1
26350,Wrestling,1992,EGY,3
26351,Wrestling,1992,ESP,10
26352,Wrestling,1992,EST,4
26353,Wrestling,1992,EUN,20
26354,Wrestling,1992,FIN,7
26355,Wrestling,1992,FRA,9
26356,Wrestling,1992,GBR,1
26357,Wrestling,1992,GER,17
26358,Wrestling,1992,GRE,11
26359,Wrestling,1992,GUA,1
26360,Wrestling,1992,GUM,1
26361,Wrestling,1992,HUN,17
26362,Wrestling,1992,IND,6
26363,Wrestling,1992,IOA,9
26364,Wrestling,1992,IRI,16
26365,Wrestling,1992,ISR,4
26366,Wrestling,1992,ITA,5
26367,Wrestling,1992,JPN,16
26368,Wrestling,1992,KOR,16
