,Year,Weight,Sport,count
842,1928,59.0,Rowing,1
843,1928,59.0,Weightlifting,7
844,1928,60.0,Athletics,23
845,1928,60.0,Equestrianism,2
846,1928,60.0,Football,1
847,1928,60.0,Weightlifting,2
848,1928,60.5,Wrestling,1
849,1928,61.0,Athletics,13
850,1928,61.0,Gymnastics,7
851,1928,61.0,Ski Jumping,1
852,1928,61.0,Wrestling,1
853,1928,62.0,Athletics,7
854,1928,62.0,Boxing,1
855,1928,62.0,Cross Country Skiing,1
856,1928,62.0,Fencing,2
857,1928,63.0,Athletics,8
858,1928,63.0,Equestrianism,2
859,1928,64.0,Athletics,17
860,1928,64.0,Gymnastics,7
861,1928,65.0,Athletics,28
862,1928,65.0,Cross Country Skiing,1
863,1928,65.0,Gymnastics,4
864,1928,65.0,Weightlifting,1
865,1928,66.0,Athletics,24
866,1928,66.0,Cycling,4
867,1928,66.0,Equestrianism,2
868,1928,66.0,Gymnastics,7
869,1928,66.5,Weightlifting,1
870,1928,67.0,Athletics,15
871,1928,67.0,Boxing,1
872,1928,67.0,Cross Country Skiing,3
873,1928,67.0,Equestrianism,2
874,1928,67.0,Modern Pentathlon,1
875,1928,67.0,Speed Skating,3
876,1928,67.0,Weightlifting,1
877,1928,68.0,Athletics,33
878,1928,68.0,Cross Country Skiing,3
879,1928,68.0,Football,3
880,1928,68.0,Rowing,1
881,1928,68.0,Weightlifting,1
882,1928,69.0,Athletics,9
883,1928,69.0,Fencing,2
884,1928,69.0,Football,2
885,1928,69.0,Rowing,1
886,1928,70.0,Athletics,22
887,1928,70.0,Cross Country Skiing,3
888,1928,70.0,Cycling,3
889,1928,70.0,Fencing,2
890,1928,70.0,Football,5
891,1928,70.0,Ice Hockey,1
892,1928,70.0,Ski Jumping,1
893,1928,70.0,Swimming,1
894,1928,70.0,Wrestling,1
895,1928,71.0,Athletics,6
896,1928,71.0,Bobsleigh,1
897,1928,71.0,Equestrianism,2
898,1928,71.0,Football,5
899,1928,71.0,Gymnastics,7
900,1928,71.0,Speed Skating,3
901,1928,71.0,Weightlifting,1
902,1928,71.0,Wrestling,1
903,1928,72.0,Athletics,13
904,1928,72.0,Cross Country Skiing,3
905,1928,72.0,Cycling,3
906,1928,72.0,Football,2
907,1928,72.0,Ice Hockey,1
908,1928,72.0,Nordic Combined,1
909,1928,72.0,Rowing,1
910,1928,72.0,Ski Jumping,1
911,1928,72.0,Speed Skating,1
912,1928,72.0,Weightlifting,3
913,1928,73.0,Athletics,15
914,1928,73.0,Cross Country Skiing,2
915,1928,73.0,Figure Skating,1
916,1928,73.0,Football,4
917,1928,73.0,Rowing,2
918,1928,73.0,Swimming,1
919,1928,73.0,Weightlifting,1
920,1928,74.0,Athletics,5
921,1928,74.0,Cross Country Skiing,1
922,1928,74.0,Cycling,1
923,1928,74.0,Football,3
924,1928,74.0,Rowing,2
925,1928,74.0,Speed Skating,3
926,1928,74.0,Weightlifting,3
927,1928,74.5,Weightlifting,1
928,1928,75.0,Athletics,20
929,1928,75.0,Football,3
930,1928,75.0,Ice Hockey,2
931,1928,75.0,Rowing,3
932,1928,75.0,Weightlifting,1
933,1928,76.0,Athletics,7
934,1928,76.0,Water Polo,1
935,1928,77.0,Athletics,10
936,1928,77.0,Cycling,1
937,1928,77.0,Football,1
938,1928,77.0,Ice Hockey,1
939,1928,77.0,Rowing,4
940,1928,77.5,Wrestling,1
941,1928,78.0,Athletics,8
942,1928,78.0,Cycling,1
943,1928,78.0,Fencing,1
944,1928,78.0,Football,1
945,1928,78.0,Ice Hockey,1
946,1928,78.0,Rowing,1
947,1928,79.0,Athletics,8
948,1928,79.0,Boxing,3
949,1928,79.0,Rowing,6
950,1928,79.0,Weightlifting,1
951,1928,79.0,Wrestling,1
952,1928,80.0,Art Competitions,2
953,1928,80.0,Athletics,15
954,1928,80.0,Football,1
955,1928,80.0,Swimming,2
956,1928,80.0,Weightlifting,1
957,1928,81.0,Athletics,2
958,1928,81.0,Fencing,2
959,1928,81.0,Rowing,1
960,1928,81.5,Wrestling,1
961,1928,82.0,Athletics,15
962,1928,82.0,Bobsleigh,2
963,1928,82.0,Fencing,2
964,1928,82.0,Weightlifting,3
965,1928,83.0,Athletics,2
966,1928,83.0,Rowing,3
967,1928,83.0,Weightlifting,1
968,1928,84.0,Athletics,4
969,1928,84.0,Fencing,2
970,1928,84.0,Ice Hockey,1
971,1928,84.0,Rowing,7
972,1928,85.0,Athletics,6
973,1928,85.0,Bobsleigh,1
974,1928,85.0,Football,1
975,1928,85.0,Rowing,1
976,1928,85.0,Weightlifting,1
977,1928,86.0,Athletics,2
978,1928,86.5,Wrestling,1
979,1928,87.0,Athletics,4
980,1928,88.0,Athletics,1
981,1928,88.0,Skeleton,1
982,1928,89.0,Rowing,1
983,1928,90.0,Athletics,1
984,1928,90.0,Sailing,1
985,1928,91.0,Athletics,2
986,1928,92.0,Athletics,4
987,1928,92.0,Fencing,1
988,1928,92.0,Rowing,1
989,1928,93.0,Art Competitions,2
990,1928,93.0,Athletics,2
991,1928,93.0,Weightlifting,1
992,1928,94.0,Weightlifting,1
993,1928,95.0,Athletics,1
994,1928,95.0,Rowing,1
995,1928,96.0,Athletics,2
996,1928,97.0,Athletics,3
997,1928,97.0,Weightlifting,1
998,1928,98.0,Athletics,2
999,1928,98.0,Weightlifting,1
1000,1928,99.0,Athletics,1
1001,1928,99.0,Weightlifting,1
1002,1928,100.0,Athletics,4
1003,1928,100.0,Weightlifting,1
1004,1928,101.0,Athletics,1
1005,1928,102.0,Athletics,3
1006,1928,103.0,Bobsleigh,1
1007,1928,104.0,Weightlifting,1
1008,1928,109.0,Athletics,1
1009,1928,109.0,Rowing,1
1010,1928,109.0,Weightlifting,1
1011,1928,110.0,Athletics,1
1012,1928,110.0,Weightlifting,1
1013,1928,114.0,Swimming,1
1014,1928,114.0,Water Polo,1
1015,1928,114.0,Weightlifting,1
1016,1928,120.0,Weightlifting,1
1017,1928,125.0,Athletics,2
1018,1932,41.0,Rowing,1
1019,1932,43.0,Athletics,1
1020,1932,44.0,Rowing,1
1021,1932,45.0,Athletics,1
1022,1932,45.0,Figure Skating,1
1023,1932,45.0,Swimming,1
1024,1932,46.0,Athletics,3
1025,1932,48.0,Athletics,2
1026,1932,50.0,Athletics,5
1027,1932,51.0,Athletics,9
1028,1932,51.0,Boxing,1
1029,1932,52.0,Athletics,2
1030,1932,53.0,Athletics,1
1031,1932,53.0,Boxing,1
1032,1932,54.0,Athletics,6
1033,1932,54.0,Swimming,1
1034,1932,55.0,Athletics,3
1035,1932,55.0,Bobsleigh,2
1036,1932,55.0,Rowing,1
1037,1932,55.0,Ski Jumping,1
1038,1932,56.0,Athletics,5
1039,1932,56.0,Cross Country Skiing,1
1040,1932,56.0,Nordic Combined,2
1041,1932,56.0,Sailing,1
1042,1932,56.0,Ski Jumping,2
1043,1932,57.0,Athletics,6
1044,1932,58.0,Athletics,3
1045,1932,58.0,Cross Country Skiing,1
1046,1932,58.0,Gymnastics,6
1047,1932,59.0,Art Competitions,4
1048,1932,59.0,Athletics,6
1049,1932,59.0,Figure Skating,2
1050,1932,59.0,Gymnastics,1
1051,1932,59.0,Rowing,2
1052,1932,59.0,Sailing,2
1053,1932,59.0,Ski Jumping,1
1054,1932,59.0,Weightlifting,2
1055,1932,60.0,Athletics,17
1056,1932,60.0,Weightlifting,1
1057,1932,61.0,Athletics,12
1058,1932,61.0,Gymnastics,3
1059,1932,61.0,Wrestling,2
1060,1932,62.0,Athletics,1
1061,1932,62.0,Cross Country Skiing,3
1062,1932,62.0,Fencing,2
1063,1932,63.0,Athletics,9
1064,1932,63.0,Ice Hockey,1
1065,1932,64.0,Athletics,18
1066,1932,64.0,Fencing,2
1067,1932,64.0,Gymnastics,8
1068,1932,65.0,Athletics,11
1069,1932,65.0,Bobsleigh,1
1070,1932,65.0,Cross Country Skiing,4
1071,1932,65.0,Cycling,1
1072,1932,65.0,Fencing,1
1073,1932,65.0,Nordic Combined,1
1074,1932,65.0,Wrestling,1
1075,1932,66.0,Art Competitions,1
1076,1932,66.0,Athletics,19
1077,1932,66.0,Swimming,2
1078,1932,66.5,Cross Country Skiing,2
1079,1932,66.5,Weightlifting,1
1080,1932,67.0,Art Competitions,5
1081,1932,67.0,Athletics,8
1082,1932,67.0,Boxing,1
1083,1932,67.0,Cross Country Skiing,1
1084,1932,67.0,Cycling,2
1085,1932,67.0,Ice Hockey,2
1086,1932,67.0,Weightlifting,1
1087,1932,68.0,Athletics,27
1088,1932,68.0,Ice Hockey,1
1089,1932,68.0,Rowing,2
1090,1932,69.0,Athletics,7
1091,1932,69.0,Weightlifting,1
1092,1932,69.5,Boxing,1
1093,1932,70.0,Athletics,18
1094,1932,70.0,Ice Hockey,2
1095,1932,71.0,Athletics,3
1096,1932,71.0,Cross Country Skiing,1
1097,1932,71.0,Cycling,3
1098,1932,71.0,Ice Hockey,3
1099,1932,71.0,Wrestling,1
1100,1932,72.0,Athletics,9
1101,1932,72.0,Boxing,1
1102,1932,72.0,Cross Country Skiing,5
1103,1932,72.0,Ice Hockey,1
1104,1932,72.0,Modern Pentathlon,1
1105,1932,73.0,Athletics,16
1106,1932,73.0,Cross Country Skiing,2
1107,1932,73.0,Swimming,1
1108,1932,73.0,Weightlifting,1
1109,1932,74.0,Athletics,9
1110,1932,74.0,Cycling,2
1111,1932,74.0,Fencing,1
1112,1932,74.0,Ice Hockey,1
1113,1932,74.0,Rowing,1
1114,1932,74.0,Weightlifting,1
1115,1932,74.5,Weightlifting,1
1116,1932,75.0,Athletics,15
1117,1932,75.0,Ice Hockey,1
1118,1932,75.0,Weightlifting,1
1119,1932,76.0,Art Competitions,28
1120,1932,76.0,Athletics,2
1121,1932,76.0,Cross Country Skiing,1
1122,1932,76.0,Nordic Combined,1
1123,1932,76.0,Rowing,1
1124,1932,76.0,Ski Jumping,1
1125,1932,77.0,Art Competitions,4
1126,1932,77.0,Athletics,9
1127,1932,77.0,Ice Hockey,2
1128,1932,77.0,Rowing,2
1129,1932,78.0,Athletics,5
1130,1932,78.0,Fencing,2
1131,1932,78.0,Ice Hockey,3
1132,1932,79.0,Athletics,4
1133,1932,79.0,Hockey,1
1134,1932,79.0,Rowing,2
1135,1932,79.0,Swimming,1
1136,1932,79.0,Wrestling,1
1137,1932,80.0,Art Competitions,1
1138,1932,80.0,Athletics,9
1139,1932,80.0,Sailing,1
1140,1932,81.0,Athletics,4
1141,1932,81.0,Fencing,2
1142,1932,81.0,Ice Hockey,1
1143,1932,81.5,Wrestling,1
1144,1932,82.0,Athletics,9
1145,1932,82.0,Rowing,2
1146,1932,82.0,Swimming,1
1147,1932,82.0,Weightlifting,2
1148,1932,83.0,Athletics,3
1149,1932,83.0,Rowing,1
1150,1932,83.0,Weightlifting,1
1151,1932,83.0,Wrestling,1
1152,1932,84.0,Art Competitions,1
1153,1932,84.0,Athletics,5
1154,1932,84.0,Fencing,4
1155,1932,84.0,Rowing,1
1156,1932,85.0,Athletics,1
1157,1932,86.0,Athletics,1
1158,1932,86.0,Boxing,1
1159,1932,86.0,Rowing,1
1160,1932,87.0,Wrestling,1
1161,1932,88.0,Athletics,3
1162,1932,89.0,Rowing,1
1163,1932,90.0,Athletics,6
1164,1932,90.0,Rowing,2
1165,1932,91.0,Art Competitions,1
1166,1932,91.0,Athletics,3
1167,1932,91.0,Ice Hockey,1
1168,1932,92.0,Athletics,2
1169,1932,92.0,Fencing,2
1170,1932,92.0,Rowing,1
1171,1932,93.0,Athletics,1
1172,1932,93.0,Weightlifting,1
1173,1932,94.0,Athletics,1
1174,1932,95.0,Athletics,2
1175,1932,95.0,Rowing,2
1176,1932,96.0,Athletics,2
1177,1932,97.0,Athletics,4
1178,1932,97.5,Athletics,1
1179,1932,98.0,Athletics,2
1180,1932,99.0,Wrestling,1
1181,1932,100.0,Athletics,7
1182,1932,104.0,Weightlifting,1
1183,1932,108.0,Athletics,2
1184,1932,110.0,Athletics,1
1185,1936,37.0,Rowing,2
1186,1936,43.0,Gymnastics,1
1187,1936,45.0,Athletics,1
1188,1936,45.0,Figure Skating,1
1189,1936,45.0,Swimming,1
1190,1936,47.0,Athletics,1
1191,1936,47.0,Gymnastics,1
1192,1936,48.0,Athletics,1
1193,1936,49.0,Athletics,2
1194,1936,50.0,Alpine Skiing,1
1195,1936,50.0,Athletics,10
1196,1936,51.0,Athletics,4
1197,1936,51.0,Boxing,2
1198,1936,52.0,Alpine Skiing,1
1199,1936,52.0,Athletics,3
1200,1936,52.0,Gymnastics,1
1201,1936,52.0,Ice Hockey,1
1202,1936,53.0,Athletics,3
1203,1936,53.0,Gymnastics,1
1204,1936,54.0,Athletics,13
1205,1936,54.0,Boxing,2
1206,1936,54.0,Swimming,1
1207,1936,55.0,Athletics,6
1208,1936,55.0,Bobsleigh,2
1209,1936,55.0,Football,1
1210,1936,55.0,Gymnastics,1
1211,1936,56.0,Athletics,5
1212,1936,56.0,Sailing,1
1213,1936,56.0,Ski Jumping,1
1214,1936,57.0,Athletics,19
1215,1936,57.0,Boxing,2
1216,1936,57.0,Gymnastics,8
1217,1936,57.0,Sailing,1
1218,1936,58.0,Athletics,12
1219,1936,58.0,Gymnastics,9
1220,1936,58.0,Weightlifting,1
1221,1936,59.0,Athletics,7
1222,1936,59.0,Cross Country Skiing,2
1223,1936,59.0,Figure Skating,1
1224,1936,59.0,Football,1
1225,1936,59.0,Rowing,2
1226,1936,59.0,Weightlifting,7
1227,1936,59.5,Cross Country Skiing,2
1228,1936,60.0,Athletics,24
1229,1936,60.0,Equestrianism,2
1230,1936,60.0,Shooting,3
1231,1936,60.0,Weightlifting,11
1232,1936,61.0,Athletics,12
1233,1936,61.0,Boxing,1
1234,1936,61.0,Cross Country Skiing,1
1235,1936,61.0,Football,2
1236,1936,61.0,Gymnastics,8
1237,1936,61.0,Shooting,3
1238,1936,61.0,Wrestling,1
1239,1936,62.0,Athletics,19
1240,1936,62.0,Boxing,1
1241,1936,62.0,Equestrianism,4
1242,1936,62.0,Fencing,1
1243,1936,62.0,Football,1
1244,1936,62.0,Gymnastics,1
1245,1936,62.0,Sailing,1
1246,1936,63.0,Art Competitions,1
1247,1936,63.0,Athletics,16
1248,1936,63.0,Football,1
1249,1936,63.0,Ice Hockey,2
1250,1936,63.0,Weightlifting,1
1251,1936,64.0,Athletics,16
1252,1936,64.0,Cross Country Skiing,2
1253,1936,64.0,Football,2
1254,1936,64.0,Gymnastics,8
1255,1936,64.0,Weightlifting,1
1256,1936,65.0,Athletics,14
1257,1936,65.0,Fencing,1
1258,1936,65.0,Football,1
1259,1936,65.0,Ice Hockey,1
1260,1936,65.0,Nordic Combined,1
1261,1936,65.0,Sailing,1
1262,1936,65.0,Shooting,3
1263,1936,65.0,Ski Jumping,1
1264,1936,65.0,Wrestling,1
1265,1936,65.5,Cross Country Skiing,4
1266,1936,66.0,Athletics,20
1267,1936,66.0,Boxing,1
1268,1936,66.0,Cross Country Skiing,2
1269,1936,66.0,Football,2
1270,1936,66.0,Weightlifting,1
1271,1936,66.5,Boxing,1
1272,1936,66.5,Weightlifting,1
1273,1936,67.0,Athletics,8
1274,1936,67.0,Cycling,3
1275,1936,67.0,Football,1
1276,1936,67.0,Ice Hockey,2
1277,1936,67.0,Weightlifting,13
1278,1936,68.0,Alpine Skiing,1
1279,1936,68.0,Athletics,26
1280,1936,68.0,Basketball,2
1281,1936,68.0,Cross Country Skiing,2
1282,1936,68.0,Football,2
1283,1936,69.0,Athletics,14
1284,1936,69.0,Basketball,1
1285,1936,69.0,Cross Country Skiing,3
1286,1936,69.0,Fencing,2
1287,1936,69.0,Football,1
1288,1936,69.0,Nordic Combined,1
1289,1936,69.0,Weightlifting,1
1290,1936,69.5,Boxing,1
1291,1936,69.5,Cross Country Skiing,2
1292,1936,70.0,Athletics,45
1293,1936,70.0,Canoeing,1
1294,1936,70.0,Equestrianism,2
1295,1936,70.0,Football,4
1296,1936,70.0,Rowing,1
1297,1936,70.0,Sailing,1
1298,1936,70.0,Shooting,1
1299,1936,71.0,Athletics,8
1300,1936,71.0,Basketball,1
1301,1936,71.0,Equestrianism,4
1302,1936,71.0,Football,1
1303,1936,71.0,Gymnastics,8
1304,1936,71.0,Ice Hockey,4
1305,1936,72.0,Athletics,14
1306,1936,72.0,Basketball,1
1307,1936,72.0,Boxing,1
1308,1936,72.0,Cross Country Skiing,1
1309,1936,72.0,Fencing,4
1310,1936,72.0,Football,6
1311,1936,72.0,Handball,1
1312,1936,72.0,Ice Hockey,4
1313,1936,73.0,Athletics,28
1314,1936,73.0,Basketball,2
1315,1936,73.0,Football,4
1316,1936,73.0,Sailing,1
1317,1936,73.0,Shooting,1
1318,1936,73.0,Swimming,1
1319,1936,73.0,Weightlifting,1
1320,1936,74.0,Alpine Skiing,1
1321,1936,74.0,Athletics,14
1322,1936,74.0,Fencing,2
1323,1936,74.0,Football,6
1324,1936,74.0,Ice Hockey,2
1325,1936,74.0,Rowing,1
1326,1936,74.0,Speed Skating,1
1327,1936,74.0,Weightlifting,5
1328,1936,74.5,Athletics,1
1329,1936,74.5,Weightlifting,1
1330,1936,75.0,Athletics,35
1331,1936,75.0,Basketball,4
1332,1936,75.0,Cross Country Skiing,3
1333,1936,75.0,Equestrianism,4
1334,1936,75.0,Fencing,2
1335,1936,75.0,Football,5
1336,1936,75.0,Handball,1
1337,1936,75.0,Ice Hockey,3
1338,1936,75.0,Sailing,1
1339,1936,75.0,Swimming,1
1340,1936,75.0,Weightlifting,6
1341,1936,76.0,Athletics,17
1342,1936,76.0,Cycling,2
1343,1936,76.0,Football,1
1344,1936,76.0,Ice Hockey,1
1345,1936,76.0,Nordic Combined,1
1346,1936,76.0,Ski Jumping,1
1347,1936,76.0,Speed Skating,2
1348,1936,76.0,Weightlifting,1
1349,1936,76.0,Wrestling,1
1350,1936,77.0,Athletics,18
1351,1936,77.0,Basketball,2
1352,1936,77.0,Cross Country Skiing,2
1353,1936,77.0,Football,1
1354,1936,77.0,Ice Hockey,1
1355,1936,77.0,Nordic Combined,1
1356,1936,77.0,Shooting,1
1357,1936,77.0,Speed Skating,4
1358,1936,77.5,Wrestling,1
1359,1936,78.0,Athletics,6
1360,1936,78.0,Basketball,1
1361,1936,78.0,Fencing,3
1362,1936,78.0,Ice Hockey,2
1363,1936,78.0,Rowing,2
1364,1936,78.0,Sailing,1
1365,1936,78.5,Weightlifting,1
1366,1936,79.0,Athletics,10
1367,1936,79.0,Basketball,5
1368,1936,79.0,Boxing,1
1369,1936,79.0,Football,3
1370,1936,79.0,Hockey,1
1371,1936,79.0,Ice Hockey,1
1372,1936,79.0,Wrestling,3
1373,1936,80.0,Athletics,25
1374,1936,80.0,Basketball,2
1375,1936,80.0,Boxing,1
1376,1936,80.0,Cross Country Skiing,1
1377,1936,80.0,Fencing,1
1378,1936,80.0,Football,1
1379,1936,80.0,Rowing,1
1380,1936,80.0,Sailing,2
1381,1936,80.0,Swimming,2
1382,1936,80.0,Weightlifting,2
1383,1936,81.0,Athletics,3
1384,1936,81.0,Fencing,2
1385,1936,81.0,Football,1
1386,1936,81.0,Ice Hockey,1
1387,1936,81.0,Weightlifting,2
1388,1936,81.5,Weightlifting,1
1389,1936,81.5,Wrestling,1
1390,1936,82.0,Athletics,10
1391,1936,82.0,Basketball,1
1392,1936,82.0,Canoeing,2
1393,1936,82.0,Fencing,2
1394,1936,82.0,Football,1
1395,1936,82.0,Rowing,2
1396,1936,82.0,Weightlifting,8
1397,1936,83.0,Athletics,7
1398,1936,83.0,Ice Hockey,1
1399,1936,83.0,Sailing,1
1400,1936,83.0,Wrestling,1
1401,1936,84.0,Athletics,12
1402,1936,84.0,Basketball,1
1403,1936,84.0,Canoeing,2
1404,1936,84.0,Rowing,1
1405,1936,84.0,Shooting,1
1406,1936,85.0,Athletics,2
1407,1936,85.0,Hockey,1
1408,1936,86.0,Athletics,4
1409,1936,86.0,Basketball,3
1410,1936,86.0,Bobsleigh,1
1411,1936,86.0,Ice Hockey,1
1412,1936,87.0,Athletics,4
1413,1936,87.0,Basketball,2
1414,1936,88.0,Athletics,3
1415,1936,88.0,Shooting,2
1416,1936,88.0,Weightlifting,1
1417,1936,89.0,Weightlifting,1
1418,1936,90.0,Athletics,7
1419,1936,90.0,Basketball,1
1420,1936,90.0,Fencing,3
1421,1936,90.0,Football,1
1422,1936,90.0,Rowing,1
1423,1936,90.0,Wrestling,2
1424,1936,91.0,Art Competitions,1
1425,1936,91.0,Athletics,2
1426,1936,92.0,Fencing,1
1427,1936,93.0,Athletics,3
1428,1936,93.0,Boxing,1
1429,1936,93.0,Shooting,3
1430,1936,93.0,Weightlifting,1
1431,1936,94.0,Athletics,3
1432,1936,94.0,Weightlifting,1
1433,1936,95.0,Athletics,2
1434,1936,95.0,Basketball,1
1435,1936,95.0,Rowing,1
1436,1936,95.0,Weightlifting,1
1437,1936,96.0,Athletics,4
1438,1936,96.0,Boxing,1
1439,1936,97.0,Athletics,1
1440,1936,97.5,Athletics,1
1441,1936,98.0,Weightlifting,1
1442,1936,99.0,Athletics,1
1443,1936,99.0,Wrestling,1
1444,1936,100.0,Athletics,4
1445,1936,100.0,Canoeing,2
1446,1936,101.0,Athletics,2
1447,1936,102.0,Athletics,1
1448,1936,102.0,Swimming,1
1449,1936,103.0,Athletics,1
1450,1936,103.0,Weightlifting,1
1451,1936,103.0,Wrestling,1
1452,1936,104.0,Weightlifting,1
1453,1936,105.0,Athletics,2
1454,1936,105.0,Weightlifting,1
1455,1936,106.0,Athletics,1
1456,1936,107.0,Athletics,1
1457,1936,107.0,Weightlifting,1
1458,1936,108.0,Athletics,1
1459,1936,109.0,Ice Hockey,1
1460,1936,109.0,Weightlifting,1
1461,1936,110.0,Athletics,1
1462,1936,110.0,Wrestling,2
1463,1936,113.0,Basketball,1
1464,1936,114.0,Athletics,1
1465,1936,114.0,Weightlifting,1
1466,1936,115.0,Athletics,1
1467,1936,120.0,Weightlifting,1
1468,1936,126.0,Athletics,1
1469,1936,138.0,Athletics,1
1470,1948,47.0,Athletics,1
1471,1948,48.0,Figure Skating,1
1472,1948,49.0,Alpine Skiing,2
1473,1948,50.0,Athletics,1
1474,1948,50.0,Diving,1
1475,1948,50.0,Rowing,1
1476,1948,51.0,Athletics,5
1477,1948,51.0,Boxing,1
1478,1948,52.0,Athletics,3
1479,1948,52.0,Ice Hockey,1
1480,1948,52.0,Rowing,2
1481,1948,53.0,Alpine Skiing,3
1482,1948,53.0,Athletics,4
1483,1948,53.0,Diving,2
1484,1948,53.0,Hockey,1
1485,1948,53.5,Wrestling,1
1486,1948,54.0,Athletics,7
1487,1948,54.0,Boxing,1
1488,1948,54.0,Fencing,1
1489,1948,54.0,Sailing,1
1490,1948,55.0,Alpine Skiing,2
1491,1948,55.0,Athletics,11
1492,1948,55.0,Fencing,1
1493,1948,55.0,Shooting,1
1494,1948,55.0,Swimming,1
1495,1948,55.0,Weightlifting,3
1496,1948,56.0,Alpine Skiing,3
1497,1948,56.0,Athletics,13
1498,1948,56.0,Diving,2
1499,1948,56.0,Fencing,1
1500,1948,56.0,Sailing,1
1501,1948,56.0,Swimming,1
1502,1948,56.0,Weightlifting,14
1503,1948,56.0,Wrestling,1
1504,1948,56.5,Equestrianism,2
1505,1948,57.0,Athletics,14
1506,1948,57.0,Cross Country Skiing,2
1507,1948,57.0,Gymnastics,1
1508,1948,57.5,Weightlifting,1
1509,1948,58.0,Athletics,9
1510,1948,58.0,Boxing,1
1511,1948,58.0,Fencing,2
1512,1948,58.0,Speed Skating,2
1513,1948,58.0,Weightlifting,1
1514,1948,59.0,Alpine Skiing,5
1515,1948,59.0,Athletics,14
1516,1948,59.0,Fencing,1
1517,1948,59.0,Weightlifting,4
1518,1948,59.5,Weightlifting,3
1519,1948,60.0,Athletics,20
1520,1948,60.0,Shooting,2
1521,1948,60.0,Weightlifting,14
1522,1948,60.0,Wrestling,1
1523,1948,60.5,Canoeing,1
1524,1948,61.0,Athletics,14
1525,1948,61.0,Shooting,3
1526,1948,62.0,Athletics,22
1527,1948,62.0,Boxing,2
1528,1948,62.0,Cross Country Skiing,2
1529,1948,62.0,Equestrianism,2
1530,1948,62.0,Ice Hockey,1
1531,1948,62.5,Modern Pentathlon,1
1532,1948,63.0,Alpine Skiing,2
1533,1948,63.0,Athletics,17
1534,1948,63.0,Equestrianism,2
1535,1948,63.0,Fencing,1
1536,1948,63.0,Figure Skating,1
1537,1948,63.0,Weightlifting,1
1538,1948,63.5,Fencing,4
1539,1948,63.5,Weightlifting,2
1540,1948,64.0,Alpine Skiing,3
1541,1948,64.0,Athletics,19
1542,1948,64.0,Basketball,1
1543,1948,64.0,Cross Country Skiing,1
1544,1948,64.0,Equestrianism,2
1545,1948,64.0,Fencing,1
1546,1948,64.0,Gymnastics,24
1547,1948,64.0,Nordic Combined,1
1548,1948,64.0,Weightlifting,1
1549,1948,64.5,Wrestling,1
1550,1948,65.0,Alpine Skiing,3
1551,1948,65.0,Athletics,15
1552,1948,65.0,Cross Country Skiing,1
1553,1948,65.0,Equestrianism,2
1554,1948,65.0,Gymnastics,8
1555,1948,65.0,Modern Pentathlon,1
1556,1948,65.0,Rowing,1
1557,1948,65.0,Sailing,1
1558,1948,65.0,Shooting,2
1559,1948,65.0,Ski Jumping,1
1560,1948,65.5,Weightlifting,1
1561,1948,66.0,Athletics,11
1562,1948,66.0,Boxing,1
1563,1948,66.0,Football,3
1564,1948,66.0,Rowing,1
1565,1948,66.0,Weightlifting,3
1566,1948,66.0,Wrestling,2
1567,1948,67.0,Alpine Skiing,3
1568,1948,67.0,Athletics,16
1569,1948,67.0,Basketball,1
1570,1948,67.0,Fencing,1
1571,1948,67.0,Gymnastics,8
1572,1948,67.0,Ice Hockey,1
1573,1948,67.0,Rowing,1
1574,1948,67.0,Sailing,1
1575,1948,67.0,Ski Jumping,1
1576,1948,67.0,Weightlifting,13
1577,1948,67.0,Wrestling,4
1578,1948,67.5,Cycling,2
1579,1948,68.0,Alpine Skiing,2
1580,1948,68.0,Athletics,33
1581,1948,68.0,Canoeing,2
1582,1948,68.0,Cross Country Skiing,5
1583,1948,68.0,Fencing,4
1584,1948,68.0,Football,1
1585,1948,68.0,Hockey,2
1586,1948,68.0,Ice Hockey,2
1587,1948,68.0,Nordic Combined,1
1588,1948,68.0,Sailing,1
1589,1948,68.0,Shooting,1
1590,1948,68.0,Weightlifting,2
1591,1948,69.0,Athletics,13
1592,1948,69.0,Cycling,2
1593,1948,69.0,Fencing,3
1594,1948,69.0,Football,2
1595,1948,69.0,Hockey,2
1596,1948,69.0,Ice Hockey,1
1597,1948,69.0,Ski Jumping,1
1598,1948,70.0,Alpine Skiing,1
1599,1948,70.0,Athletics,27
1600,1948,70.0,Basketball,3
1601,1948,70.0,Cycling,3
1602,1948,70.0,Equestrianism,2
1603,1948,70.0,Fencing,4
1604,1948,70.0,Football,3
1605,1948,70.0,Hockey,2
1606,1948,70.0,Sailing,2
1607,1948,70.0,Shooting,2
1608,1948,70.0,Speed Skating,2
1609,1948,70.0,Swimming,1
1610,1948,70.0,Weightlifting,1
1611,1948,71.0,Alpine Skiing,3
1612,1948,71.0,Athletics,14
1613,1948,71.0,Cycling,3
1614,1948,71.0,Fencing,3
1615,1948,71.0,Football,1
1616,1948,71.0,Ice Hockey,2
