,Year,Height,Sport,count
8357,1980,164.0,Hockey,6
8358,1980,164.0,Judo,3
8359,1980,164.0,Luge,3
8360,1980,164.0,Rowing,2
8361,1980,164.0,Shooting,2
8362,1980,164.0,Ski Jumping,2
8363,1980,164.0,Speed Skating,15
8364,1980,164.0,Swimming,4
8365,1980,164.0,Weightlifting,6
8366,1980,164.0,Wrestling,5
8367,1980,165.0,Alpine Skiing,18
8368,1980,165.0,Archery,3
8369,1980,165.0,Athletics,29
8370,1980,165.0,Basketball,1
8371,1980,165.0,Biathlon,7
8372,1980,165.0,Boxing,9
8373,1980,165.0,Canoeing,5
8374,1980,165.0,Cross Country Skiing,13
8375,1980,165.0,Cycling,2
8376,1980,165.0,Diving,3
8377,1980,165.0,Equestrianism,9
8378,1980,165.0,Fencing,5
8379,1980,165.0,Figure Skating,4
8380,1980,165.0,Football,6
8381,1980,165.0,Gymnastics,39
8382,1980,165.0,Handball,1
8383,1980,165.0,Hockey,11
8384,1980,165.0,Judo,5
8385,1980,165.0,Luge,4
8386,1980,165.0,Rowing,4
8387,1980,165.0,Shooting,10
8388,1980,165.0,Speed Skating,9
8389,1980,165.0,Swimming,11
8390,1980,165.0,Weightlifting,6
8391,1980,165.0,Wrestling,14
8392,1980,166.0,Alpine Skiing,4
8393,1980,166.0,Archery,4
8394,1980,166.0,Athletics,27
8395,1980,166.0,Basketball,1
8396,1980,166.0,Boxing,10
8397,1980,166.0,Canoeing,4
8398,1980,166.0,Cross Country Skiing,1
8399,1980,166.0,Cycling,1
8400,1980,166.0,Diving,2
8401,1980,166.0,Fencing,5
8402,1980,166.0,Football,2
8403,1980,166.0,Gymnastics,24
8404,1980,166.0,Handball,3
8405,1980,166.0,Hockey,1
8406,1980,166.0,Ice Hockey,4
8407,1980,166.0,Judo,2
8408,1980,166.0,Luge,1
8409,1980,166.0,Nordic Combined,1
8410,1980,166.0,Sailing,1
8411,1980,166.0,Shooting,1
8412,1980,166.0,Swimming,29
8413,1980,166.0,Weightlifting,4
8414,1980,166.0,Wrestling,6
8415,1980,167.0,Alpine Skiing,8
8416,1980,167.0,Archery,3
8417,1980,167.0,Athletics,30
8418,1980,167.0,Basketball,2
8419,1980,167.0,Biathlon,4
8420,1980,167.0,Boxing,12
8421,1980,167.0,Canoeing,4
8422,1980,167.0,Cross Country Skiing,6
8423,1980,167.0,Cycling,6
8424,1980,167.0,Diving,3
8425,1980,167.0,Equestrianism,3
8426,1980,167.0,Fencing,2
8427,1980,167.0,Figure Skating,4
8428,1980,167.0,Football,2
8429,1980,167.0,Gymnastics,48
8430,1980,167.0,Handball,2
8431,1980,167.0,Hockey,5
8432,1980,167.0,Ice Hockey,1
8433,1980,167.0,Judo,10
8434,1980,167.0,Luge,3
8435,1980,167.0,Nordic Combined,1
8436,1980,167.0,Sailing,2
8437,1980,167.0,Shooting,8
8438,1980,167.0,Ski Jumping,6
8439,1980,167.0,Speed Skating,8
8440,1980,167.0,Swimming,14
8441,1980,167.0,Weightlifting,5
8442,1980,167.0,Wrestling,4
8443,1980,168.0,Alpine Skiing,16
8444,1980,168.0,Archery,4
8445,1980,168.0,Athletics,51
8446,1980,168.0,Basketball,3
8447,1980,168.0,Biathlon,5
8448,1980,168.0,Boxing,13
8449,1980,168.0,Canoeing,3
8450,1980,168.0,Cross Country Skiing,14
8451,1980,168.0,Cycling,6
8452,1980,168.0,Diving,5
8453,1980,168.0,Equestrianism,5
8454,1980,168.0,Fencing,6
8455,1980,168.0,Figure Skating,2
8456,1980,168.0,Football,1
8457,1980,168.0,Gymnastics,38
8458,1980,168.0,Handball,7
8459,1980,168.0,Hockey,12
8460,1980,168.0,Ice Hockey,3
8461,1980,168.0,Judo,6
8462,1980,168.0,Rowing,5
8463,1980,168.0,Sailing,2
8464,1980,168.0,Shooting,4
8465,1980,168.0,Ski Jumping,2
8466,1980,168.0,Speed Skating,12
8467,1980,168.0,Swimming,29
8468,1980,168.0,Weightlifting,6
8469,1980,168.0,Wrestling,11
8470,1980,169.0,Alpine Skiing,4
8471,1980,169.0,Archery,3
8472,1980,169.0,Athletics,27
8473,1980,169.0,Boxing,13
8474,1980,169.0,Canoeing,1
8475,1980,169.0,Cycling,5
8476,1980,169.0,Equestrianism,9
8477,1980,169.0,Fencing,7
8478,1980,169.0,Figure Skating,1
8479,1980,169.0,Football,2
8480,1980,169.0,Gymnastics,31
8481,1980,169.0,Handball,2
8482,1980,169.0,Hockey,3
8483,1980,169.0,Ice Hockey,1
8484,1980,169.0,Judo,3
8485,1980,169.0,Nordic Combined,1
8486,1980,169.0,Rowing,2
8487,1980,169.0,Shooting,8
8488,1980,169.0,Ski Jumping,4
8489,1980,169.0,Speed Skating,9
8490,1980,169.0,Swimming,21
8491,1980,169.0,Volleyball,2
8492,1980,169.0,Weightlifting,4
8493,1980,169.0,Wrestling,6
8494,1980,170.0,Alpine Skiing,17
8495,1980,170.0,Archery,3
8496,1980,170.0,Athletics,78
8497,1980,170.0,Basketball,4
8498,1980,170.0,Biathlon,2
8499,1980,170.0,Bobsleigh,1
8500,1980,170.0,Boxing,17
8501,1980,170.0,Canoeing,4
8502,1980,170.0,Cross Country Skiing,17
8503,1980,170.0,Cycling,21
8504,1980,170.0,Diving,6
8505,1980,170.0,Equestrianism,8
8506,1980,170.0,Fencing,24
8507,1980,170.0,Figure Skating,3
8508,1980,170.0,Football,16
8509,1980,170.0,Gymnastics,38
8510,1980,170.0,Handball,12
8511,1980,170.0,Hockey,11
8512,1980,170.0,Ice Hockey,14
8513,1980,170.0,Judo,12
8514,1980,170.0,Luge,4
8515,1980,170.0,Modern Pentathlon,1
8516,1980,170.0,Nordic Combined,3
8517,1980,170.0,Rowing,13
8518,1980,170.0,Sailing,4
8519,1980,170.0,Shooting,23
8520,1980,170.0,Ski Jumping,6
8521,1980,170.0,Speed Skating,10
8522,1980,170.0,Swimming,44
8523,1980,170.0,Volleyball,4
8524,1980,170.0,Weightlifting,6
8525,1980,170.0,Wrestling,19
8526,1980,171.0,Alpine Skiing,5
8527,1980,171.0,Archery,1
8528,1980,171.0,Athletics,29
8529,1980,171.0,Boxing,4
8530,1980,171.0,Canoeing,3
8531,1980,171.0,Cross Country Skiing,4
8532,1980,171.0,Cycling,5
8533,1980,171.0,Equestrianism,4
8534,1980,171.0,Football,3
8535,1980,171.0,Gymnastics,32
8536,1980,171.0,Handball,3
8537,1980,171.0,Hockey,4
8538,1980,171.0,Ice Hockey,4
8539,1980,171.0,Judo,4
8540,1980,171.0,Luge,2
8541,1980,171.0,Modern Pentathlon,2
8542,1980,171.0,Nordic Combined,2
8543,1980,171.0,Rowing,7
8544,1980,171.0,Sailing,1
8545,1980,171.0,Shooting,10
8546,1980,171.0,Speed Skating,3
8547,1980,171.0,Swimming,18
8548,1980,171.0,Volleyball,2
8549,1980,171.0,Weightlifting,4
8550,1980,171.0,Wrestling,4
8551,1980,172.0,Alpine Skiing,7
8552,1980,172.0,Archery,1
8553,1980,172.0,Athletics,34
8554,1980,172.0,Basketball,5
8555,1980,172.0,Biathlon,4
8556,1980,172.0,Bobsleigh,3
8557,1980,172.0,Boxing,10
8558,1980,172.0,Canoeing,8
8559,1980,172.0,Cross Country Skiing,13
8560,1980,172.0,Cycling,16
8561,1980,172.0,Diving,2
8562,1980,172.0,Equestrianism,13
8563,1980,172.0,Fencing,9
8564,1980,172.0,Football,15
8565,1980,172.0,Gymnastics,23
8566,1980,172.0,Handball,10
8567,1980,172.0,Hockey,9
8568,1980,172.0,Ice Hockey,8
8569,1980,172.0,Judo,8
8570,1980,172.0,Luge,2
8571,1980,172.0,Modern Pentathlon,2
8572,1980,172.0,Rowing,11
8573,1980,172.0,Sailing,4
8574,1980,172.0,Shooting,18
8575,1980,172.0,Speed Skating,9
8576,1980,172.0,Swimming,30
8577,1980,172.0,Volleyball,7
8578,1980,172.0,Weightlifting,4
8579,1980,172.0,Wrestling,6
8580,1980,173.0,Alpine Skiing,12
8581,1980,173.0,Archery,4
8582,1980,173.0,Athletics,43
8583,1980,173.0,Basketball,3
8584,1980,173.0,Biathlon,4
8585,1980,173.0,Bobsleigh,4
8586,1980,173.0,Boxing,16
8587,1980,173.0,Canoeing,6
8588,1980,173.0,Cross Country Skiing,6
8589,1980,173.0,Cycling,26
8590,1980,173.0,Diving,6
8591,1980,173.0,Equestrianism,8
8592,1980,173.0,Fencing,5
8593,1980,173.0,Figure Skating,3
8594,1980,173.0,Football,10
8595,1980,173.0,Gymnastics,22
8596,1980,173.0,Handball,4
8597,1980,173.0,Hockey,4
8598,1980,173.0,Ice Hockey,11
8599,1980,173.0,Judo,8
8600,1980,173.0,Luge,7
8601,1980,173.0,Modern Pentathlon,4
8602,1980,173.0,Nordic Combined,4
8603,1980,173.0,Rowing,4
8604,1980,173.0,Sailing,4
8605,1980,173.0,Shooting,8
8606,1980,173.0,Ski Jumping,14
8607,1980,173.0,Speed Skating,15
8608,1980,173.0,Swimming,28
8609,1980,173.0,Volleyball,2
8610,1980,173.0,Weightlifting,7
8611,1980,173.0,Wrestling,8
8612,1980,174.0,Alpine Skiing,6
8613,1980,174.0,Archery,5
8614,1980,174.0,Athletics,45
8615,1980,174.0,Basketball,2
8616,1980,174.0,Bobsleigh,3
8617,1980,174.0,Boxing,11
8618,1980,174.0,Canoeing,9
8619,1980,174.0,Cross Country Skiing,9
8620,1980,174.0,Cycling,10
8621,1980,174.0,Diving,5
8622,1980,174.0,Equestrianism,9
8623,1980,174.0,Fencing,14
8624,1980,174.0,Football,12
8625,1980,174.0,Gymnastics,30
8626,1980,174.0,Handball,3
8627,1980,174.0,Hockey,8
8628,1980,174.0,Ice Hockey,7
8629,1980,174.0,Judo,6
8630,1980,174.0,Luge,1
8631,1980,174.0,Rowing,9
8632,1980,174.0,Sailing,3
8633,1980,174.0,Shooting,16
8634,1980,174.0,Speed Skating,3
8635,1980,174.0,Swimming,22
8636,1980,174.0,Volleyball,9
8637,1980,174.0,Weightlifting,5
8638,1980,174.0,Wrestling,7
8639,1980,175.0,Alpine Skiing,20
8640,1980,175.0,Archery,2
8641,1980,175.0,Athletics,82
8642,1980,175.0,Basketball,4
8643,1980,175.0,Biathlon,7
8644,1980,175.0,Bobsleigh,1
8645,1980,175.0,Boxing,10
8646,1980,175.0,Canoeing,10
8647,1980,175.0,Cross Country Skiing,13
8648,1980,175.0,Cycling,17
8649,1980,175.0,Diving,5
8650,1980,175.0,Equestrianism,4
8651,1980,175.0,Fencing,10
8652,1980,175.0,Figure Skating,3
8653,1980,175.0,Football,14
8654,1980,175.0,Gymnastics,32
8655,1980,175.0,Handball,9
8656,1980,175.0,Hockey,8
8657,1980,175.0,Ice Hockey,21
8658,1980,175.0,Judo,5
8659,1980,175.0,Luge,7
8660,1980,175.0,Modern Pentathlon,2
8661,1980,175.0,Nordic Combined,2
8662,1980,175.0,Rowing,17
8663,1980,175.0,Sailing,7
8664,1980,175.0,Shooting,18
8665,1980,175.0,Ski Jumping,9
8666,1980,175.0,Speed Skating,15
8667,1980,175.0,Swimming,20
8668,1980,175.0,Volleyball,5
8669,1980,175.0,Water Polo,1
8670,1980,175.0,Weightlifting,5
8671,1980,175.0,Wrestling,12
8672,1980,176.0,Alpine Skiing,8
8673,1980,176.0,Archery,6
8674,1980,176.0,Athletics,47
8675,1980,176.0,Basketball,4
8676,1980,176.0,Biathlon,6
8677,1980,176.0,Bobsleigh,3
8678,1980,176.0,Boxing,5
8679,1980,176.0,Canoeing,9
8680,1980,176.0,Cross Country Skiing,8
8681,1980,176.0,Cycling,12
8682,1980,176.0,Diving,5
8683,1980,176.0,Equestrianism,11
8684,1980,176.0,Fencing,15
8685,1980,176.0,Football,18
8686,1980,176.0,Gymnastics,7
8687,1980,176.0,Handball,10
8688,1980,176.0,Hockey,11
8689,1980,176.0,Ice Hockey,7
8690,1980,176.0,Judo,5
8691,1980,176.0,Luge,3
8692,1980,176.0,Modern Pentathlon,4
8693,1980,176.0,Nordic Combined,1
8694,1980,176.0,Rowing,12
8695,1980,176.0,Sailing,5
8696,1980,176.0,Shooting,14
8697,1980,176.0,Ski Jumping,6
8698,1980,176.0,Speed Skating,1
8699,1980,176.0,Swimming,18
8700,1980,176.0,Volleyball,8
8701,1980,176.0,Water Polo,3
8702,1980,176.0,Weightlifting,6
8703,1980,176.0,Wrestling,4
8704,1980,177.0,Alpine Skiing,1
8705,1980,177.0,Archery,1
8706,1980,177.0,Athletics,30
8707,1980,177.0,Biathlon,3
8708,1980,177.0,Bobsleigh,6
8709,1980,177.0,Boxing,4
8710,1980,177.0,Canoeing,5
8711,1980,177.0,Cross Country Skiing,7
8712,1980,177.0,Cycling,6
8713,1980,177.0,Diving,1
8714,1980,177.0,Equestrianism,2
8715,1980,177.0,Fencing,7
8716,1980,177.0,Football,10
8717,1980,177.0,Handball,3
8718,1980,177.0,Hockey,3
8719,1980,177.0,Ice Hockey,8
8720,1980,177.0,Judo,4
8721,1980,177.0,Luge,1
8722,1980,177.0,Modern Pentathlon,6
8723,1980,177.0,Nordic Combined,1
8724,1980,177.0,Rowing,12
8725,1980,177.0,Sailing,6
8726,1980,177.0,Shooting,17
8727,1980,177.0,Ski Jumping,5
8728,1980,177.0,Speed Skating,2
8729,1980,177.0,Swimming,16
8730,1980,177.0,Volleyball,6
8731,1980,177.0,Water Polo,2
8732,1980,177.0,Weightlifting,2
8733,1980,177.0,Wrestling,2
8734,1980,178.0,Alpine Skiing,20
8735,1980,178.0,Archery,5
8736,1980,178.0,Athletics,69
8737,1980,178.0,Basketball,2
8738,1980,178.0,Biathlon,13
8739,1980,178.0,Bobsleigh,3
8740,1980,178.0,Boxing,6
8741,1980,178.0,Canoeing,14
8742,1980,178.0,Cross Country Skiing,27
8743,1980,178.0,Cycling,24
8744,1980,178.0,Diving,2
8745,1980,178.0,Equestrianism,10
8746,1980,178.0,Fencing,27
8747,1980,178.0,Figure Skating,7
8748,1980,178.0,Football,18
8749,1980,178.0,Gymnastics,30
8750,1980,178.0,Handball,8
8751,1980,178.0,Hockey,4
8752,1980,178.0,Ice Hockey,27
8753,1980,178.0,Judo,11
8754,1980,178.0,Luge,4
8755,1980,178.0,Modern Pentathlon,5
8756,1980,178.0,Nordic Combined,5
8757,1980,178.0,Rowing,20
8758,1980,178.0,Sailing,14
8759,1980,178.0,Shooting,16
8760,1980,178.0,Ski Jumping,10
8761,1980,178.0,Speed Skating,17
8762,1980,178.0,Swimming,35
8763,1980,178.0,Volleyball,12
8764,1980,178.0,Water Polo,11
8765,1980,178.0,Weightlifting,1
8766,1980,178.0,Wrestling,12
8767,1980,179.0,Archery,2
8768,1980,179.0,Athletics,16
8769,1980,179.0,Basketball,1
8770,1980,179.0,Biathlon,3
8771,1980,179.0,Boxing,7
8772,1980,179.0,Canoeing,14
8773,1980,179.0,Cycling,17
8774,1980,179.0,Equestrianism,6
8775,1980,179.0,Fencing,7
8776,1980,179.0,Figure Skating,1
8777,1980,179.0,Football,11
8778,1980,179.0,Handball,4
8779,1980,179.0,Hockey,4
8780,1980,179.0,Ice Hockey,3
8781,1980,179.0,Judo,2
8782,1980,179.0,Luge,2
8783,1980,179.0,Modern Pentathlon,4
8784,1980,179.0,Rowing,11
8785,1980,179.0,Sailing,4
8786,1980,179.0,Shooting,7
8787,1980,179.0,Ski Jumping,1
8788,1980,179.0,Speed Skating,2
8789,1980,179.0,Swimming,13
8790,1980,179.0,Volleyball,7
8791,1980,179.0,Water Polo,3
8792,1980,179.0,Weightlifting,2
8793,1980,179.0,Wrestling,6
8794,1980,180.0,Alpine Skiing,10
8795,1980,180.0,Archery,3
8796,1980,180.0,Athletics,103
8797,1980,180.0,Basketball,9
8798,1980,180.0,Biathlon,17
8799,1980,180.0,Bobsleigh,13
8800,1980,180.0,Boxing,10
8801,1980,180.0,Canoeing,22
8802,1980,180.0,Cross Country Skiing,12
8803,1980,180.0,Cycling,28
8804,1980,180.0,Diving,2
8805,1980,180.0,Equestrianism,3
8806,1980,180.0,Fencing,29
8807,1980,180.0,Figure Skating,3
8808,1980,180.0,Football,20
8809,1980,180.0,Gymnastics,8
8810,1980,180.0,Handball,17
8811,1980,180.0,Hockey,4
8812,1980,180.0,Ice Hockey,32
8813,1980,180.0,Judo,12
8814,1980,180.0,Luge,5
8815,1980,180.0,Modern Pentathlon,14
8816,1980,180.0,Rowing,14
8817,1980,180.0,Sailing,19
8818,1980,180.0,Shooting,13
8819,1980,180.0,Ski Jumping,3
8820,1980,180.0,Speed Skating,25
8821,1980,180.0,Swimming,24
8822,1980,180.0,Volleyball,14
8823,1980,180.0,Water Polo,7
8824,1980,180.0,Weightlifting,8
8825,1980,180.0,Wrestling,12
8826,1980,181.0,Alpine Skiing,5
8827,1980,181.0,Athletics,22
8828,1980,181.0,Basketball,3
8829,1980,181.0,Biathlon,7
8830,1980,181.0,Bobsleigh,2
8831,1980,181.0,Boxing,2
8832,1980,181.0,Canoeing,8
8833,1980,181.0,Cross Country Skiing,8
8834,1980,181.0,Cycling,15
8835,1980,181.0,Diving,2
8836,1980,181.0,Fencing,10
8837,1980,181.0,Figure Skating,1
8838,1980,181.0,Football,11
8839,1980,181.0,Handball,5
8840,1980,181.0,Ice Hockey,8
8841,1980,181.0,Luge,4
8842,1980,181.0,Modern Pentathlon,6
8843,1980,181.0,Nordic Combined,1
8844,1980,181.0,Rowing,10
8845,1980,181.0,Sailing,7
8846,1980,181.0,Shooting,3
8847,1980,181.0,Ski Jumping,2
8848,1980,181.0,Speed Skating,9
8849,1980,181.0,Swimming,54
8850,1980,181.0,Volleyball,6
8851,1980,181.0,Water Polo,8
8852,1980,181.0,Weightlifting,1
8853,1980,181.0,Wrestling,4
8854,1980,182.0,Archery,1
8855,1980,182.0,Athletics,46
8856,1980,182.0,Basketball,7
8857,1980,182.0,Biathlon,4
8858,1980,182.0,Bobsleigh,1
8859,1980,182.0,Boxing,8
8860,1980,182.0,Canoeing,13
8861,1980,182.0,Cross Country Skiing,1
8862,1980,182.0,Cycling,21
8863,1980,182.0,Diving,2
8864,1980,182.0,Equestrianism,4
8865,1980,182.0,Fencing,17
8866,1980,182.0,Football,10
8867,1980,182.0,Handball,4
8868,1980,182.0,Hockey,6
8869,1980,182.0,Ice Hockey,8
8870,1980,182.0,Judo,5
8871,1980,182.0,Luge,3
8872,1980,182.0,Modern Pentathlon,5
8873,1980,182.0,Rowing,11
8874,1980,182.0,Sailing,10
8875,1980,182.0,Shooting,15
8876,1980,182.0,Speed Skating,7
8877,1980,182.0,Swimming,36
8878,1980,182.0,Volleyball,2
8879,1980,182.0,Water Polo,9
8880,1980,182.0,Weightlifting,1
8881,1980,182.0,Wrestling,7
8882,1980,183.0,Alpine Skiing,9
8883,1980,183.0,Archery,2
8884,1980,183.0,Athletics,40
8885,1980,183.0,Basketball,9
8886,1980,183.0,Biathlon,11
8887,1980,183.0,Bobsleigh,10
8888,1980,183.0,Boxing,3
8889,1980,183.0,Canoeing,13
8890,1980,183.0,Cross Country Skiing,22
8891,1980,183.0,Cycling,13
8892,1980,183.0,Fencing,23
8893,1980,183.0,Figure Skating,2
8894,1980,183.0,Football,5
8895,1980,183.0,Gymnastics,8
8896,1980,183.0,Handball,12
8897,1980,183.0,Hockey,2
8898,1980,183.0,Ice Hockey,25
8899,1980,183.0,Judo,9
8900,1980,183.0,Luge,2
8901,1980,183.0,Modern Pentathlon,2
8902,1980,183.0,Nordic Combined,5
8903,1980,183.0,Rowing,12
8904,1980,183.0,Sailing,5
8905,1980,183.0,Shooting,5
8906,1980,183.0,Ski Jumping,5
8907,1980,183.0,Speed Skating,12
8908,1980,183.0,Swimming,28
8909,1980,183.0,Volleyball,5
8910,1980,183.0,Water Polo,4
8911,1980,183.0,Weightlifting,1
8912,1980,183.0,Wrestling,5
8913,1980,184.0,Alpine Skiing,1
8914,1980,184.0,Archery,1
8915,1980,184.0,Athletics,30
8916,1980,184.0,Basketball,5
8917,1980,184.0,Biathlon,3
8918,1980,184.0,Bobsleigh,2
8919,1980,184.0,Canoeing,9
8920,1980,184.0,Cycling,1
8921,1980,184.0,Diving,1
8922,1980,184.0,Fencing,13
8923,1980,184.0,Football,9
8924,1980,184.0,Handball,7
8925,1980,184.0,Hockey,4
8926,1980,184.0,Ice Hockey,4
8927,1980,184.0,Judo,7
8928,1980,184.0,Modern Pentathlon,6
8929,1980,184.0,Rowing,17
8930,1980,184.0,Sailing,8
8931,1980,184.0,Shooting,8
8932,1980,184.0,Ski Jumping,2
8933,1980,184.0,Speed Skating,4
8934,1980,184.0,Swimming,26
8935,1980,184.0,Volleyball,7
8936,1980,184.0,Water Polo,7
8937,1980,184.0,Weightlifting,1
8938,1980,184.0,Wrestling,5
8939,1980,185.0,Alpine Skiing,5
8940,1980,185.0,Archery,2
8941,1980,185.0,Athletics,46
8942,1980,185.0,Basketball,12
8943,1980,185.0,Biathlon,6
8944,1980,185.0,Bobsleigh,9
8945,1980,185.0,Boxing,5
8946,1980,185.0,Canoeing,18
8947,1980,185.0,Cross Country Skiing,13
8948,1980,185.0,Cycling,13
8949,1980,185.0,Equestrianism,2
8950,1980,185.0,Fencing,16
8951,1980,185.0,Figure Skating,1
8952,1980,185.0,Football,3
8953,1980,185.0,Handball,10
8954,1980,185.0,Hockey,2
8955,1980,185.0,Ice Hockey,15
8956,1980,185.0,Judo,5
8957,1980,185.0,Luge,1
8958,1980,185.0,Modern Pentathlon,2
8959,1980,185.0,Nordic Combined,1
8960,1980,185.0,Rowing,24
8961,1980,185.0,Sailing,6
8962,1980,185.0,Shooting,6
8963,1980,185.0,Ski Jumping,2
8964,1980,185.0,Speed Skating,9
8965,1980,185.0,Swimming,28
8966,1980,185.0,Volleyball,4
8967,1980,185.0,Water Polo,12
8968,1980,185.0,Weightlifting,7
8969,1980,185.0,Wrestling,3
8970,1980,186.0,Archery,1
8971,1980,186.0,Athletics,27
8972,1980,186.0,Basketball,3
8973,1980,186.0,Bobsleigh,7
8974,1980,186.0,Boxing,6
8975,1980,186.0,Canoeing,14
8976,1980,186.0,Cycling,16
8977,1980,186.0,Diving,2
8978,1980,186.0,Fencing,5
8979,1980,186.0,Football,2
8980,1980,186.0,Handball,10
8981,1980,186.0,Hockey,1
8982,1980,186.0,Ice Hockey,4
8983,1980,186.0,Judo,6
8984,1980,186.0,Luge,1
8985,1980,186.0,Modern Pentathlon,10
8986,1980,186.0,Rowing,18
8987,1980,186.0,Sailing,7
8988,1980,186.0,Shooting,2
8989,1980,186.0,Ski Jumping,2
8990,1980,186.0,Speed Skating,2
8991,1980,186.0,Swimming,17
8992,1980,186.0,Volleyball,6
8993,1980,186.0,Water Polo,7
8994,1980,186.0,Weightlifting,1
8995,1980,186.0,Wrestling,4
8996,1980,187.0,Athletics,27
8997,1980,187.0,Basketball,7
8998,1980,187.0,Boxing,2
8999,1980,187.0,Canoeing,11
9000,1980,187.0,Cross Country Skiing,3
9001,1980,187.0,Cycling,5
9002,1980,187.0,Fencing,1
9003,1980,187.0,Handball,12
9004,1980,187.0,Hockey,1
9005,1980,187.0,Ice Hockey,3
9006,1980,187.0,Judo,8
9007,1980,187.0,Luge,1
9008,1980,187.0,Rowing,24
9009,1980,187.0,Sailing,8
9010,1980,187.0,Shooting,2
9011,1980,187.0,Speed Skating,2
9012,1980,187.0,Swimming,15
9013,1980,187.0,Volleyball,4
9014,1980,187.0,Water Polo,9
9015,1980,187.0,Weightlifting,1
9016,1980,187.0,Wrestling,4
9017,1980,188.0,Alpine Skiing,1
9018,1980,188.0,Archery,1
9019,1980,188.0,Athletics,42
9020,1980,188.0,Basketball,4
9021,1980,188.0,Biathlon,2
9022,1980,188.0,Boxing,7
9023,1980,188.0,Canoeing,11
9024,1980,188.0,Cross Country Skiing,5
9025,1980,188.0,Cycling,6
9026,1980,188.0,Fencing,6
9027,1980,188.0,Figure Skating,1
9028,1980,188.0,Football,3
9029,1980,188.0,Handball,6
9030,1980,188.0,Hockey,1
9031,1980,188.0,Ice Hockey,3
9032,1980,188.0,Judo,4
9033,1980,188.0,Luge,6
9034,1980,188.0,Modern Pentathlon,2
9035,1980,188.0,Rowing,27
9036,1980,188.0,Sailing,6
9037,1980,188.0,Shooting,4
9038,1980,188.0,Speed Skating,4
9039,1980,188.0,Swimming,19
9040,1980,188.0,Volleyball,2
9041,1980,188.0,Water Polo,8
9042,1980,188.0,Weightlifting,3
9043,1980,188.0,Wrestling,8
9044,1980,189.0,Athletics,6
9045,1980,189.0,Basketball,1
9046,1980,189.0,Bobsleigh,2
9047,1980,189.0,Boxing,1
9048,1980,189.0,Canoeing,4
9049,1980,189.0,Cycling,2
9050,1980,189.0,Fencing,4
9051,1980,189.0,Football,4
9052,1980,189.0,Handball,7
9053,1980,189.0,Ice Hockey,2
9054,1980,189.0,Judo,1
9055,1980,189.0,Rowing,14
9056,1980,189.0,Sailing,4
9057,1980,189.0,Ski Jumping,2
9058,1980,189.0,Speed Skating,5
9059,1980,189.0,Swimming,24
9060,1980,189.0,Volleyball,9
9061,1980,189.0,Water Polo,6
9062,1980,189.0,Wrestling,1
9063,1980,190.0,Athletics,30
9064,1980,190.0,Basketball,6
9065,1980,190.0,Biathlon,1
9066,1980,190.0,Bobsleigh,4
9067,1980,190.0,Boxing,2
9068,1980,190.0,Canoeing,10
9069,1980,190.0,Cross Country Skiing,7
9070,1980,190.0,Cycling,2
9071,1980,190.0,Equestrianism,2
9072,1980,190.0,Fencing,9
9073,1980,190.0,Football,3
9074,1980,190.0,Handball,11
9075,1980,190.0,Ice Hockey,4
9076,1980,190.0,Judo,2
9077,1980,190.0,Luge,2
9078,1980,190.0,Rowing,36
9079,1980,190.0,Sailing,2
9080,1980,190.0,Shooting,3
9081,1980,190.0,Speed Skating,2
9082,1980,190.0,Swimming,21
9083,1980,190.0,Volleyball,5
9084,1980,190.0,Water Polo,10
9085,1980,190.0,Weightlifting,2
9086,1980,190.0,Wrestling,6
9087,1980,191.0,Athletics,11
9088,1980,191.0,Basketball,5
9089,1980,191.0,Canoeing,2
9090,1980,191.0,Cycling,1
9091,1980,191.0,Fencing,7
9092,1980,191.0,Football,1
9093,1980,191.0,Handball,4
9094,1980,191.0,Ice Hockey,1
9095,1980,191.0,Judo,4
9096,1980,191.0,Luge,2
9097,1980,191.0,Rowing,10
9098,1980,191.0,Sailing,2
9099,1980,191.0,Shooting,3
9100,1980,191.0,Swimming,12
9101,1980,191.0,Volleyball,5
9102,1980,191.0,Water Polo,2
9103,1980,191.0,Wrestling,1
9104,1980,192.0,Athletics,19
9105,1980,192.0,Basketball,7
9106,1980,192.0,Biathlon,2
9107,1980,192.0,Bobsleigh,1
9108,1980,192.0,Boxing,1
9109,1980,192.0,Canoeing,3
9110,1980,192.0,Cycling,1
9111,1980,192.0,Fencing,2
9112,1980,192.0,Handball,6
9113,1980,192.0,Judo,4
9114,1980,192.0,Rowing,27
9115,1980,192.0,Sailing,2
9116,1980,192.0,Speed Skating,3
9117,1980,192.0,Swimming,13
9118,1980,192.0,Volleyball,3
9119,1980,192.0,Water Polo,4
9120,1980,192.0,Wrestling,2
9121,1980,193.0,Athletics,6
9122,1980,193.0,Basketball,10
9123,1980,193.0,Canoeing,3
9124,1980,193.0,Fencing,2
9125,1980,193.0,Handball,8
9126,1980,193.0,Hockey,1
9127,1980,193.0,Ice Hockey,2
9128,1980,193.0,Judo,1
9129,1980,193.0,Nordic Combined,1
9130,1980,193.0,Rowing,18
9131,1980,193.0,Shooting,1
9132,1980,193.0,Swimming,7
9133,1980,193.0,Volleyball,10
9134,1980,193.0,Water Polo,3
9135,1980,193.0,Wrestling,3
9136,1980,194.0,Athletics,7
9137,1980,194.0,Basketball,5
9138,1980,194.0,Canoeing,2
9139,1980,194.0,Handball,7
9140,1980,194.0,Rowing,12
