lindex,Sport,Year,Weight,count
13554,Handball,2012,97.0,3
13555,Handball,2012,98.0,9
13556,Handball,2012,99.0,3
13557,Handball,2012,100.0,10
13558,Handball,2012,101.0,2
13559,Handball,2012,102.0,4
13560,Handball,2012,104.0,9
13561,Handball,2012,105.0,10
13562,Handball,2012,106.0,3
13563,Handball,2012,107.0,2
13564,Handball,2012,109.0,1
13565,Handball,2012,110.0,4
13566,Handball,2012,111.0,1
13567,Handball,2012,112.0,2
13568,Handball,2012,113.0,2
13569,Handball,2012,114.0,1
13570,Handball,2012,115.0,2
13571,Handball,2012,118.0,1
13572,Handball,2016,52.0,1
13573,Handball,2016,54.0,1
13574,Handball,2016,57.0,1
13575,Handball,2016,58.0,3
13576,Handball,2016,59.0,1
13577,Handball,2016,60.0,6
13578,Handball,2016,62.0,8
13579,Handball,2016,63.0,6
13580,Handball,2016,64.0,8
13581,Handball,2016,65.0,10
13582,Handball,2016,66.0,10
13583,Handball,2016,67.0,12
13584,Handball,2016,68.0,15
13585,Handball,2016,69.0,7
13586,Handball,2016,70.0,13
13587,Handball,2016,71.0,9
13588,Handball,2016,72.0,6
13589,Handball,2016,73.0,12
13590,Handball,2016,74.0,5
13591,Handball,2016,75.0,5
13592,Handball,2016,76.0,3
13593,Handball,2016,77.0,6
13594,Handball,2016,78.0,8
13595,Handball,2016,79.0,3
13596,Handball,2016,80.0,10
13597,Handball,2016,81.0,2
13598,Handball,2016,82.0,9
13599,Handball,2016,83.0,2
13600,Handball,2016,84.0,3
13601,Handball,2016,85.0,6
13602,Handball,2016,86.0,6
13603,Handball,2016,87.0,6
13604,Handball,2016,88.0,11
13605,Handball,2016,89.0,3
13606,Handball,2016,90.0,10
13607,Handball,2016,91.0,2
13608,Handball,2016,92.0,9
13609,Handball,2016,93.0,14
13610,Handball,2016,94.0,4
13611,Handball,2016,95.0,11
13612,Handball,2016,96.0,2
13613,Handball,2016,97.0,4
13614,Handball,2016,98.0,8
13615,Handball,2016,99.0,3
13616,Handball,2016,100.0,15
13617,Handball,2016,102.0,3
13618,Handball,2016,103.0,6
13619,Handball,2016,104.0,6
13620,Handball,2016,105.0,11
13621,Handball,2016,106.0,3
13622,Handball,2016,107.0,2
13623,Handball,2016,108.0,2
13624,Handball,2016,109.0,4
13625,Handball,2016,110.0,8
13626,Handball,2016,111.0,1
13627,Handball,2016,112.0,4
13628,Handball,2016,114.0,2
13629,Handball,2016,115.0,1
13630,Handball,2016,118.0,1
