lindex,Sport,Year,Weight,count
21680,Speed Skating,2006,75.0,14
21681,Speed Skating,2006,76.0,13
21682,Speed Skating,2006,77.0,10
21683,Speed Skating,2006,78.0,7
21684,Speed Skating,2006,79.0,11
21685,Speed Skating,2006,80.0,21
21686,Speed Skating,2006,81.0,7
21687,Speed Skating,2006,82.0,16
21688,Speed Skating,2006,83.0,13
21689,Speed Skating,2006,84.0,4
21690,Speed Skating,2006,85.0,21
21691,Speed Skating,2006,86.0,7
21692,Speed Skating,2006,88.0,5
21693,Speed Skating,2006,90.0,4
21694,Speed Skating,2006,92.0,1
21695,Speed Skating,2006,93.0,1
21696,Speed Skating,2006,96.0,2
21697,Speed Skating,2010,49.0,2
21698,Speed Skating,2010,50.0,1
21699,Speed Skating,2010,51.0,1
21700,Speed Skating,2010,52.0,7
21701,Speed Skating,2010,53.0,4
21702,Speed Skating,2010,55.0,5
21703,Speed Skating,2010,56.0,2
21704,Speed Skating,2010,57.0,12
21705,Speed Skating,2010,58.0,7
21706,Speed Skating,2010,59.0,6
21707,Speed Skating,2010,60.0,11
21708,Speed Skating,2010,61.0,11
21709,Speed Skating,2010,62.0,9
21710,Speed Skating,2010,63.0,16
21711,Speed Skating,2010,64.0,3
21712,Speed Skating,2010,65.0,10
21713,Speed Skating,2010,66.0,18
21714,Speed Skating,2010,67.0,5
21715,Speed Skating,2010,68.0,14
21716,Speed Skating,2010,69.0,4
21717,Speed Skating,2010,70.0,30
21718,Speed Skating,2010,71.0,5
21719,Speed Skating,2010,72.0,12
21720,Speed Skating,2010,73.0,12
21721,Speed Skating,2010,74.0,7
21722,Speed Skating,2010,75.0,18
21723,Speed Skating,2010,76.0,14
21724,Speed Skating,2010,77.0,2
21725,Speed Skating,2010,78.0,13
21726,Speed Skating,2010,79.0,7
21727,Speed Skating,2010,80.0,31
21728,Speed Skating,2010,81.0,13
21729,Speed Skating,2010,82.0,8
21730,Speed Skating,2010,83.0,7
21731,Speed Skating,2010,84.0,2
21732,Speed Skating,2010,85.0,12
21733,Speed Skating,2010,86.0,12
21734,Speed Skating,2010,88.0,3
21735,Speed Skating,2010,89.0,2
21736,Speed Skating,2010,90.0,5
21737,Speed Skating,2010,95.0,2
21738,Speed Skating,2010,100.0,1
21739,Speed Skating,2014,47.0,2
21740,Speed Skating,2014,50.0,4
21741,Speed Skating,2014,51.0,2
21742,Speed Skating,2014,52.0,4
21743,Speed Skating,2014,53.0,2
21744,Speed Skating,2014,55.0,4
21745,Speed Skating,2014,56.0,10
21746,Speed Skating,2014,57.0,6
21747,Speed Skating,2014,58.0,8
